,ALSHAYA FM KSA STANDARD PRICING- (YEAR 2021),,,,,,,,,,
,,,,,,,,,,1/11/2021,
,SN,TYPE,CODE,DECRIPTION,UNIT,QTY,"Material 
Price","Labor
Price ",Total,REMARKS,COMMENTS
,137,CIVIL,CI00003,CEILING 60X60 CM TILES PROVISIONING AND FIXING,BOX,2,100,200,500,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,138,CIVIL,CI00004,CEILING 60X60 CM TILES PROVISIONING AND FIXING MATERIAL + FIXING,PC,1,15,50,65,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,139,CIVIL,CI00005,CHECKERED PLATE STAINLESS STEEL FIXING ON WALL - MATERIAL + FIXING,MTR,1,,150,150,,
,140,CIVIL,CI00006,DRAIN MANHOLES - NET GREASE TRAPS WITH 50X50 CM RINGS ROUND FOR - MATERIAL + INSTALATION,VISIT,1,,350,350,,UPDATED PRICE
,141,CIVIL,CI00007,DRIVE THRU SPEED BUMPS/BREAKER - HEAVY DUTY,PC,1,220,100,320,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,142,CIVIL,CI00008,FLOORING - CERAMIC TILES (20CMX20CM) -SUPPLIED BY ALSHAYA,PC,1,,50,50,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,143,CIVIL,CI00009,FLOORING -CERAMIC TILES (20CMX20CM) -TILES ARRANGE BY SUPPLIER,PC,1,30,50,80,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,144,CIVIL,CI00010,FLOORING -CERAMIC TILES (30CMX30CM) -SUPPLIED BY ALSHAYA,PC,1,,50,50,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,145,CIVIL,CI00011,FLOORING -CERAMIC TILES (30CMX30CM) TILES ARRANGE BY SUPPLIER,PC,1,40,50,90,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,146,CIVIL,CI00012,FLOORING -CERAMIC TILES (60CMX60CM) -SUPPLIED BY ALSHAYA,PC,1,,50,50,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,147,CIVIL,CI00013,FLOORING -CERAMIC TILES (60CMX60CM) TILES ARRANGE BY SUPPLIER,PC,1,55,50,105,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,148,CIVIL,CI00014,FLOORING -CERAMIC TILES SKIRTING (TILES PROVIDED BY ALSHAYA),PC,1,,50,50,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,149,CIVIL,CI00015,FLOORING -CERAMIC TILES SKIRTING (TILES PROVIDED BY SUPPLIER),FT,1,30,50,80,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,150,CIVIL,CI00016,FLOORING -FLOOR WOODEN TILES INSTALLATION -  ARRANGE BY SUPPLIER,MTR,1,45,50,95,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,151,CIVIL,CI00017,FLOORING -FLOOR WOODEN TILES INSTALLATION - SUPPLIED BY ALSHAYA,MTR,1,,50,50,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,"NOTE: These codes for repairing of existing damaged tiles and price is applied up to 5-10 tiles pcs or FT/MTR only . 
However the contractor has to agree with the local FM team for bigger scope before buying the tiles &  cost for labor etc."
,152,CIVIL,CI00018,MULTI PURPOSE SEALANT (TUBE) - HEAVY DUTY ,PC,1,15,50,65,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,153,CIVIL,CI00019,"PAINTING -  (STANDARD COLOURS) JOTUN, SHERWIN WILLIAMS, DULUX, JAZEERAH - 19 LTR ",PC,1,200,,200,,
,154,CIVIL,CI00020,PAINTING -  MATT/GLOSSY FINISH ALJAZEERAH PAINTS COLOR/WHITE,MTR^2,1,,20,20,,UPDATED PRICE
,155,CIVIL,CI00021,"PAINTING - (SPECIAL COLOURS) JOTUN, SHERWIN WILLIAMS, DULUX, JAZEERAH - 19 LTR ",PC,1,500,,500,,
,156,CIVIL,CI00022,PAINTING - MATT/GLOSSY FINISH DULUX COLOR/WHITE MATERIAL + LABOR,MTR^2,1,,20,20,,UPDATED PRICE
,157,CIVIL,CI00023,PAINTING - MATT/GLOSSY FINISH JOTUN - EMULSION COLOR/WHITE MATERIAL + LABOR,MTR^2,1,,20,20,,UPDATED PRICE
,158,CIVIL,CI00024,PAINTING - MATT/GLOSSY FINISH SHERWIN WILLIAMS COLOR/WHITE -MATERIAL + LABOR,MTR^2,1,,20,20,,UPDATED PRICE
,159,CIVIL,CI00025,PAINTING - OIL/ SPRAY PAINT FOR SINGLE SIDED DOOR WITH FRAME AFTER PROPER REPAIR & SANDING - MATERIAL + LABOR ,PC,1,,200,200,,UPDATED PRICE
,160,CIVIL,CI00026,PAINTING - PRIMER/UNDERCOAT - MATERIAL + LABOR,MTR^2,1,,22,22,,UPDATED PRICE
,161,CIVIL,CI00027,PAINTING - WALLS OR CEILING - REMOTE LOCATIONS - MATERIAL + LABOR,MTR^2,1,,24,24,,UPDATED PRICE
,162,CIVIL,CI00028,PAINTING - OIL / SPRAY PAINT FOR DOUBLE SIDED DOOR WITH FRAME AFTER PROPER REPAIR & SANDING - MATERIAL + LABOR,PC,1,,400,400,,UPDATED PRICE
,163,CIVIL,CI00029,"MAKING OF HOLES ON CEILING, REPAIR OF DAMAGED PARTS OF CEILING USING GYPSUM BOARD, GYPSUM PUTTY & SAND PAPERS & PAINT ON REPAIRED PARTS OF CEILING (UP TO 15 MTR SQR AREA)",JOB,1,250,200,450,,
,164,CIVIL,CI00030,SMALL JOB -  REPAIR OF DAMAGED PARTS OF WALLS USING GYPSUM PUTTY & SAND PAPERS + PAINTING,VISIT,1,,200,200,,
,165,CIVIL,CI00031,MAKING OF NEW CEILING ACCESS PANEL USING NEW GYPSUM BOARD AND METAL ANGLES + PAINTING  (60*60 ) CM PUSH / PULL FRAME,JOB,1,150,200,350,,UPDATED PRICE
,166,CIVIL,CI00032,SMALL JOB - OIL /SPRAY PAINTING ON ANY OBJECT  + LABOUR,VISIT,1,,150,150,,
,167,CIVIL,CI00033,EPOXY PAINT GALLON (4 LTR)- JOTUN,PC,1,450,,450,,
,168,CIVIL,CI00034,SPRAY PAINT ON SINGLE SIDED DOOR (INSIDE + OUTSIDE),PC,1,,350,350,,NEW ITEM
,169,CIVIL,CI00035,SPRAY PAINT ON DOUBLE SIDED DOOR (INSIDE + OUTSIDE),PC,1,,500,500,,NEW ITEM
,170,CIVIL,CI00036,RUSTFREE STEEL SKIRTING - MATERIAL + FIXING,MTR,1,,150,150,,
,171,CIVIL,CI00037,SMALL JOB - SILICON WORK/ FILLING OF GAPS ,VISIT,1,,150,150,,
,172,CIVIL,CI00038,SMALL JOB REINSTATE - CONCRETE WORK INCLUDING MATERIAL (VISIT + LABOR + MATERIAL),VISIT,1,,200,200,,
,173,CIVIL,CI00039,"PROPER FIXATION OF LOOSE ITEM, FILLING WITH SILICON (VISIT + LABOR + MATERIAL)",VISIT,1,,200,200,,
,174,CIVIL,CI00040,SUPPLY & INSTALLATION OF NEW INTERLOCK PAVER TILES (OTHER MATERIAL INCLUSIVE + LABOR),MTR^2,1,,125,125,,
,175,CIVIL,CI00041,REMOVING/LIFTING UP THE EXISTING INTERLOCK PAVER TILES AND REFIXING PROPERLY (OTHER MATERIAL INCLUSIVE + LABOR),MTR^2,1,,75,75,,
,176,CIVIL,CI00042,MARBLE PIECE (SIZE = 5CMX100CM),PC,1,140,100,240,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,177,CIVIL,CI00043,MARBLE PIECE (SIZE = 15CMX100CM),PC,1,150,100,250,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,178,CIVIL,CI00044,"SMALL JOB- MARBLE WITH CUTTING, INSTALLLATION AND POLISHING",VISIT,1,,250,250,,
,179,CIVIL,CI00045,"REPAIR OF DAMAGED MARBLE CORNERS OF TABLES (WORK INCLUDES REPAIR OF CORNERS USING SPECIFIC MARBLE FILLER, SANDING ON CORNERS AND POLISH OF REPAIRED PARTS)(WORKSHOP WORK)",JOB,1,100,200,300,,
,180,CIVIL,CI00046,FAOM SPRAY TO FILL THE HOLES ,VISIT,1,,200,200,,
,181,CIVIL,CI00047,"ACRYLIC SHEET - 120CMX240CM, 2MM (INCLUDING SILICON & SCREWS) (INCLUDING CUTTING FOR REQUIRED SIZE)",PC,1,180,150,330,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,182,CIVIL,CI00048,"ACRYLIC SHEET - 200CMX300CM, 3MM (INCLUDING SILICON & SCREWS) (INCLUDING CUTTING FOR REQUIRED SIZE)",PC,1,340,150,490,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,183,CIVIL,CI00049,"ACRYLIC SHEET - 200CMX300CM, 4MM (INCLUDING SILICON & SCREWS) (INCLUDING CUTTING FOR REQUIRED SIZE)",PC,1,420,150,570,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,184,CIVIL,CI00050,"ACRYLIC SHEET - 200CMX300CM, 5MM (INCLUDING SILICON & SCREWS) (INCLUDING CUTTING FOR REQUIRED SIZE)",PC,1,510,150,660,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,185,CIVIL,CI00051,CEILING TILES (60X60) - FOAM BASE (10PC IN BOX),BOX,1,280,200,480,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,186,CIVIL,CI00052,CEILING TILES (60X60) - FOAM BASE ,PC,1,35,50,85,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,187,CIVIL,CI00053,CEILING TILE (60X60) - ALUMINIUM TYPE (10PC IN BOX),BOX,1,240,200,440,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,188,CIVIL,CI00054,CEILING TILE (60X60) - ALUMINIUM TYPE,PC,1,30,50,80,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,189,CIVIL,CI00055,METAL ANGLE FOR CEILING 60CM * 60 CM - WITH ROD SUPPORT,PC,1,35,100,135,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,190,CIVIL,CI00056,CEILING TILES PERFORATED METAL  (SIZE = 60CMX60CM),PC,1,25,50,75,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,191,CIVIL,CI00057,CEILING REPAIR - ALIGNMENT OF 60X60 CEILING BY FIXATION OF CEILING WITH UPPER CONCRETE CEILING USING METAL WIRE (AREA = UP TO 5SQM),JOB,1,,350,350,,NEW ITEM
,192,CIVIL,CI00058,CUTTING OF GYPSUM CEILING FOR SUPPORT WORK (ONLY CUTTING) (60CM TO 200CM),JOB,1,,350,350,,NEW ITEM
,193,CIVIL,CI00059,KOREAN MARBLE TOP FOR TABLE (60CM) INCLUDING LABOR CHARGE,PC,1,,700,700,,NEW ITEM
,194,CIVIL,CI00060,SCRATCHING OF TABLE TOP BY SCRATHING MACHINES AND NEW LAMINATION OF TABLES (SIZE = 183CMX76CM) (WORKSHOP WORK),PC,1,,700,700,,NEW ITEM
,195,CIVIL,CI00061,BUFFING OF KOREAN MARBLE TOP USING BUFFING MACHINE AND POLISH OF MARBLE TOP (SIZE = 100CMX200CM) (WORKSHOP WORK),PC,1,,800,800,,NEW ITEM
,196,CIVIL,CI00062,TABLE TOP KORIAN MARBLE REPAIR USING NEW MARBLE FILLER & POLISH OF REPAIRED PART 60X60 ROUND,PC,1,,380,380,,NEW ITEM
,197,CIVIL,CI00063,"REMOVAL OF MARBLE TOP OF TABLE, PROPER FIXATION OF LEGS OF TABLE WITH TABLE TOP FRAME USING NEW FITTING ACCESSORIES (SCREWS, WASHERS, SUPPORT ANGLES ETC) AND RE-INSTALLATION OF MARBLE TOP OF TABLE",PC,1,,400,400,,NEW ITEM
,198,CIVIL,CI00064,"GYPSUM BOARD CUTTING, PROVISIONING AND FIXING",MTR^2,1,,150,150,,
,199,ELECTRICAL,EL00001,SUPPLY AND INSTALL MIC WITH ADAPTOR - (BRAND = SHOW),PC,1,650,100,750,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,200,ELECTRICAL,EL00002,ABB DISTRIBUTION BOARD - 12 POLE -SURFACE MOUNTAN ,PC,1,335,350,685,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,201,ELECTRICAL,EL00003,ABB DISTRIBUTION BOARD - 18 POLE,PC,1,435,350,785,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,202,ELECTRICAL,EL00004,ABB DISTRIBUTION BOARD - 24 POLE,PC,1,525,350,875,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,203,ELECTRICAL,EL00005,ABB DISTRIBUTION BOARD - 36 POLE,PC,1,700,350,1050,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,204,ELECTRICAL,EL00006,GE DISTRIBUTION BOARD - 12 POLE,PC,1,510,350,860,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,205,ELECTRICAL,EL00007,GE DISTRIBUTION BOARD - 18 POLE,PC,1,675,350,1025,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,206,ELECTRICAL,EL00008,GE DISTRIBUTION BOARD - 24 POLE,PC,1,990,350,1340,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,207,ELECTRICAL,EL00009,SCHNEIDER DISTRIBUTION BOARD - 12 POLE,PC,1,585,350,935,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,208,ELECTRICAL,EL00010,SCHNEIDER DISTRIBUTION BOARD - 18 POLE,PC,1,1250,350,1600,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,209,ELECTRICAL,EL00011,SCHNEIDER DISTRIBUTION BOARD - 24 PANEL,PC,1,750,350,1100,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,210,ELECTRICAL,EL00012,SCHNEIDER DISTRIBUTION BOARD - 36 PANEL,PC,1,1175,350,1525,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,211,ELECTRICAL,EL00013,ABB DOUBLE POLE BREAKER - 30 AMPS,PC,1,55,100,155,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,212,ELECTRICAL,EL00014,ABB DOUBLE POLE BREAKER - 60 AMPS,PC,1,75,100,175,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,213,ELECTRICAL,EL00015,ABB DOUBLE POLE BREAKER -100 AMPS,PC,1,155,100,255,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,214,ELECTRICAL,EL00016,ABB MAIN BREAKER - 100 AMPS - 3 POLE,PC,1,180,100,280,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,215,ELECTRICAL,EL00017,ABB MAIN BREAKER - 200 AMPS - 3 POLE,PC,1,545,100,645,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,216,ELECTRICAL,EL00018,ABB MAIN BREAKER - 60 AMPS- 3 POLE,PC,1,170,100,270,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,217,ELECTRICAL,EL00019,ABB SINGLE POLE BREAKER - 100 AMPS,PC,1,90,100,190,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,218,ELECTRICAL,EL00020,ABB SINGLE POLE BREAKER - 30 AMPS,PC,1,25,100,125,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,219,ELECTRICAL,EL00021,ABB SINGLE POLE BREAKER - 60 AMPS,PC,1,35,100,135,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,220,ELECTRICAL,EL00022,ABB TRIPPLE POLE BREAKER - 100 AMPS,PC,1,190,100,290,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,221,ELECTRICAL,EL00023,ABB TRIPPLE POLE BREAKER - 40 AMPS,PC,1,140,100,240,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,222,ELECTRICAL,EL00024,ABB TRIPPLE POLE BREAKER - 60 AMPS,PC,1,175,100,275,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,223,ELECTRICAL,EL00025,SCHNEIDER DOUBLE BREAKER - 100 AMPS,PC,1,145,100,245,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,224,ELECTRICAL,EL00026,SCHNEIDER DOUBLE BREAKER - 20 AMPS,PC,1,70,100,170,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,225,ELECTRICAL,EL00027,SCHNEIDER DOUBLE BREAKER - 40 AMPS,PC,1,92,100,192,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,226,ELECTRICAL,EL00028,SCHNEIDER MAIN BREAKER - 100 AMPS - 3POLE ,PC,1,515,100,615,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,227,ELECTRICAL,EL00029,SCHNEIDER MAIN BREAKER - 160 AMPS- 3POLE,PC,1,915,100,1015,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,228,ELECTRICAL,EL00030,SCHNEIDER MAIN BREAKER - 60 AMPS- 3POLE,PC,1,155,100,255,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,229,ELECTRICAL,EL00031,SCHNEIDER SINGLE BREAKER - 40 AMPS,PC,1,23,100,123,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,230,ELECTRICAL,EL00032,SCHNEIDER SINGLE BREAKER - 60 AMPS,PC,1,25,100,125,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,231,ELECTRICAL,EL00033,SCHNEIDER SINGLE BREAKER -20 AMPS,PC,1,32,100,132,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,232,ELECTRICAL,EL00034,SCHNEIDER TRIPLE BREAKER - 100 AMPS,PC,1,448,100,548,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,233,ELECTRICAL,EL00035,SCHNEIDER TRIPLE BREAKER - 40 AMPS,PC,1,142,100,242,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,234,ELECTRICAL,EL00036,SCHNEIDER TRIPLE BREAKER - 60 AMPS,PC,1,135,100,235,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,235,ELECTRICAL,EL00037,GE 03 POLE BREAKER - 100 AMPS,PC,1,135,100,235,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,236,ELECTRICAL,EL00038,GE 03 POLE BREAKER - 40 AMPS,PC,1,80,100,180,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,237,ELECTRICAL,EL00039,GE 03 POLE BREAKER - 60 AMPS,PC,1,120,100,220,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,238,ELECTRICAL,EL00040,GE DOUBLE BREAKER - 20 AMPS,PC,1,40,100,140,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,239,ELECTRICAL,EL00041,GE DOUBLE BREAKER - 30 AMPS,PC,1,40,100,140,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,240,ELECTRICAL,EL00042,GE DOUBLE BREAKER - 60 AMPS,PC,1,133,100,233,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,241,ELECTRICAL,EL00043,GE SINGLE BREAKER - 100 AMPS,PC,1,22,100,122,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,242,ELECTRICAL,EL00044,GE SINGLE BREAKER - 20 AMPS,PC,1,16,100,116,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,243,ELECTRICAL,EL00045,GE SINGLE BREAKER - 60 AMPS,PC,1,22,100,122,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,244,ELECTRICAL,EL00046,LG BREAKER 20A DOUBLE,PC,1,35,100,135,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,245,ELECTRICAL,EL00047,ABL 45 AMPS/ DP SWITCH ENGLAND REPLACEMENT,PC,1,25,100,125,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,246,ELECTRICAL,EL00048,ABL SOCKET OUTLETS DOUBLE REPLACEMENT,PC,1,25,100,125,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,247,ELECTRICAL,EL00049,ABL SOCKET OUTLETS SINGLE REPLACEMENT,PC,1,25,100,125,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,248,ELECTRICAL,EL00050,ADAPTOR 12V 10A,PC,1,185,100,285,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,249,ELECTRICAL,EL00051,ADAPTOR 12V 150W WATERPROOF - HYUNDAI BRAND,PC,1,185,100,285,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,250,ELECTRICAL,EL00052,ADAPTOR 12V 15A,PC,1,240,100,340,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,251,ELECTRICAL,EL00053,ADAPTOR 12V 200W WATER PROOF HYUNDAI BRAND,PC,1,195,100,295,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,252,ELECTRICAL,EL00054,ADAPTOR 12V 20A,PC,1,207,100,307,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,253,ELECTRICAL,EL00055,ADAPTOR 12V 300W WATERPROOF HYUNDAI BRAND,PC,1,315,100,415,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,254,ELECTRICAL,EL00056,ADAPTOR 12V 30A,PC,1,275,100,375,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,255,ELECTRICAL,EL00057,ADAPTOR 24V 10A,PC,1,207,100,307,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,256,ELECTRICAL,EL00058,ADAPTOR 24V 15A,PC,1,225,100,325,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,257,ELECTRICAL,EL00059,ADAPTOR 24V 20A,PC,1,250,100,350,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,258,ELECTRICAL,EL00060,AIR CURTAIN - FRESH AIR HAC-3509 900MM 1 YEAR WARANTEE,PC,1,1500,250,1750,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,259,ELECTRICAL,EL00061,AIR CURTAIN - FRESH AIR HAC-3512 1200MM 1 YEAR WARANTEE,PC,1,1800,250,2050,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,260,ELECTRICAL,EL00062,AIR CURTAIN - FRESH AIR HAC-3515 1500MM 1 YEAR WARANTEE,PC,1,2000,250,2250,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,261,ELECTRICAL,EL00063,AIR CURTAIN - FRESH AIR FM-3009-X-Y 900MM 1 YEAR WARANTEE,PC,1,1100,250,1350,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,262,ELECTRICAL,EL00064,AIR CURTAIN - FRESH AIR FM-3012-X-Y 1200MM 1 YEAR WARANTEE,PC,1,1325,250,1575,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,263,ELECTRICAL,EL00065,AIR CURTAIN - FRESH AIR FM-3015-X-Y 1500MM 1 YEAR WARANTEE,PC,1,1550,250,1800,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,264,ELECTRICAL,EL00066,AIR CURTAIN - FRESH AIR FM-4509LY 900MM 1 YEAR WARANTEE,PC,1,1475,250,1725,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,265,ELECTRICAL,EL00067,AIR CURTAIN 1200 MM - ZAMIL 1 YEAR WARANTEE,PC,1,800,250,1050,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,266,ELECTRICAL,EL00068,AIR CURTAIN - FRESH AIR FM-4512LY 1200MM 1 YEAR WARANTEE,PC,1,1700,250,1950,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,267,ELECTRICAL,EL00069,AIR CURTAIN - FRESH AIR FM-4515LY 1500MM 1 YEAR WARANTEE,PC,1,1900,250,2150,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,
,268,ELECTRICAL,EL00070,AIR CURTAIN HYUNDAI BRAND  - 90 CM -1  YEAR WARANTEE,PC,1,740,250,990,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
,269,ELECTRICAL,EL00071,AIR CURTAIN HYUNDAI BRAND - 120 CM- 1 YEAR WARANTEE,PC,1,820,250,1070,50% labor cost will be added on additional 02 units/piece and 25% labor charge will be added upon 04 and above quantity,NEW ITEM
